census_subdivision_id,province_id,province,type,municipality,year,source_page_url,document_url,document_path
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2024,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/ncrd_2024_sofi_and_fs.pdf,lake/59/BC_RD_19/financial_statement_2024.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2023,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2023.06.26_2022_sofi_approved_june_23_2023.pdf,lake/59/BC_RD_19/financial_statement_2023.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2022,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2022.06.22_2021_sofi.pdf,lake/59/BC_RD_19/financial_statement_2022.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2021,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2020_ncrd_sofi_approved_july_16_2021_0.pdf,lake/59/BC_RD_19/financial_statement_2021.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2019,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2019_sofi_package_june_22.pdf,lake/59/BC_RD_19/financial_statement_2019.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2018,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2018_sofi_submission.pdf,lake/59/BC_RD_19/financial_statement_2018.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2017,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2017_sofi_report.pdf,lake/59/BC_RD_19/financial_statement_2017.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2016,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2016_sofi_submission.pdf,lake/59/BC_RD_19/financial_statement_2016.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2015,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/sofi_2015_online.pdf,lake/59/BC_RD_19/financial_statement_2015.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2014,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2014_sofi_report.pdf,lake/59/BC_RD_19/financial_statement_2014.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2013,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/sofi_report_2013.pdf,lake/59/BC_RD_19/financial_statement_2013.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2012,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/sofi_2012.pdf,lake/59/BC_RD_19/financial_statement_2012.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2011,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/sofi_report_2011.pdf,lake/59/BC_RD_19/financial_statement_2011.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2010,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/statement_of_financial_information_sofi_-_2010.pdf,lake/59/BC_RD_19/financial_statement_2010.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2009,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2009_sofi_report.pdf,lake/59/BC_RD_19/financial_statement_2009.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2008,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2008_sofi_report.pdf,lake/59/BC_RD_19/financial_statement_2008.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2007,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2007_sofi_report.pdf,lake/59/BC_RD_19/financial_statement_2007.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2006,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2006_sofi_report.pdf,lake/59/BC_RD_19/financial_statement_2006.pdf
BC_RD_19,59,British Columbia,Regional District,North Coast (formerly Skeena-Queen Charlotte),2005,https://www.ncrdbc.com/governance/corporate-finance/statement-financial-information-sofi,https://www.ncrdbc.com/sites/default/files/uploads/documents/2005_sofi_report.pdf,lake/59/BC_RD_19/financial_statement_2005.pdf
5919008,59,British Columbia,District,North Cowichan,2024,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/media/1395,lake/59/5919008/financial_statement_2024.pdf
5919008,59,British Columbia,District,North Cowichan,2023,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/media/1122,lake/59/5919008/financial_statement_2023.pdf
5919008,59,British Columbia,District,North Cowichan,2022,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/sites/default/files/2023-10/2022%20DNC%20financial%20statements%20-%20Final.pdf,lake/59/5919008/financial_statement_2022.pdf
5919008,59,British Columbia,District,North Cowichan,2021,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/sites/default/files/2023-10/2021%20Consolidated%20Financial%20Statements.pdf,lake/59/5919008/financial_statement_2021.pdf
5919008,59,British Columbia,District,North Cowichan,2020,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/sites/default/files/2023-10/2020%20Consolidated%20Financial%20Statement.pdf,lake/59/5919008/financial_statement_2020.pdf
5919008,59,British Columbia,District,North Cowichan,2019,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/sites/default/files/2023-10/2019%20Consolidated%20Financial%20Statement.pdf,lake/59/5919008/financial_statement_2019.pdf
5919008,59,British Columbia,District,North Cowichan,2018,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/sites/default/files/2023-10/2018%20SOFI%20Report%20Final.pdf,lake/59/5919008/financial_statement_2018.pdf
5919008,59,British Columbia,District,North Cowichan,2017,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/sites/default/files/2023-10/2017%20SOFI%20Report%20Final.pdf,lake/59/5919008/financial_statement_2017.pdf
5919008,59,British Columbia,District,North Cowichan,2016,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/sites/default/files/2023-10/2016%20SOFI%20Report%20final.pdf,lake/59/5919008/financial_statement_2016.pdf
5919008,59,British Columbia,District,North Cowichan,2015,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/sites/default/files/2023-10/2015%20SOFI%20Report%20final.pdf,lake/59/5919008/financial_statement_2015.pdf
5919008,59,British Columbia,District,North Cowichan,2014,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/sites/default/files/2023-10/2014%20SOFI%20Report%20final.pdf,lake/59/5919008/financial_statement_2014.pdf
5919008,59,British Columbia,District,North Cowichan,2013,https://www.northcowichan.ca/municipal-hall/finances/financial-reports,https://www.northcowichan.ca/sites/default/files/2023-10/2013%20SOFI%20Report%20final.pdf,lake/59/5919008/financial_statement_2013.pdf
BC_RD_20,59,British Columbia,Regional District,North Okanagan,2024,https://www.rdno.ca/rdno-services/financial-services/financial-reporting,https://www.rdno.ca/sites/default/files/2025-04/2024_Financial_Statements_FINAL.pdf,lake/59/BC_RD_20/financial_statement_2024.pdf
BC_RD_20,59,British Columbia,Regional District,North Okanagan,2023,https://www.rdno.ca/rdno-services/financial-services/financial-reporting,https://www.rdno.ca/sites/default/files/2024-05/2023%20-%20Final%20Financial%20Statements.pdf,lake/59/BC_RD_20/financial_statement_2023.pdf
BC_RD_20,59,British Columbia,Regional District,North Okanagan,2022,https://www.rdno.ca/rdno-services/financial-services/financial-reporting,https://www.rdno.ca/sites/default/files/2023-05/RDNO%20-%202022%20-%20Signed%20Financial%20Statements.pdf,lake/59/BC_RD_20/financial_statement_2022.pdf
BC_RD_20,59,British Columbia,Regional District,North Okanagan,2021,https://www.rdno.ca/rdno-services/financial-services/financial-reporting,https://www.rdno.ca/sites/default/files/2022-05/RDNO%20-%202021%20Financial%20statements.pdf,lake/59/BC_RD_20/financial_statement_2021.pdf
BC_RD_20,59,British Columbia,Regional District,North Okanagan,2020,https://www.rdno.ca/rdno-services/financial-services/financial-reporting,https://www.rdno.ca/sites/default/files/2021-06/201231_Final%20Signed%20Financial%20Statements%202020_Website.pdf,lake/59/BC_RD_20/financial_statement_2020.pdf
5917005,59,British Columbia,District,North Saanich,2024,https://northsaanich.ca/local-government/corporate-annual-reports/,https://northsaanich.ca/wp-content/uploads/2024-Annual-Report.pdf,lake/59/5917005/financial_statement_2024.pdf
5917005,59,British Columbia,District,North Saanich,2023,https://northsaanich.ca/local-government/corporate-annual-reports/,https://northsaanich.ca/wp-content/uploads/2023-Annual-Report-Final.pdf,lake/59/5917005/financial_statement_2023.pdf
5917005,59,British Columbia,District,North Saanich,2022,https://northsaanich.ca/local-government/corporate-annual-reports/,https://northsaanich.ca/wp-content/uploads/2022-Annual-Report.pdf,lake/59/5917005/financial_statement_2022.pdf
5917005,59,British Columbia,District,North Saanich,2021,https://northsaanich.ca/local-government/corporate-annual-reports/,https://northsaanich.ca/wp-content/uploads/2021-Annual-Report.pdf,lake/59/5917005/financial_statement_2021.pdf
5917005,59,British Columbia,District,North Saanich,2020,https://northsaanich.ca/local-government/corporate-annual-reports/,https://northsaanich.ca/wp-content/uploads/2020-Annual-Report.pdf,lake/59/5917005/financial_statement_2020.pdf
5917005,59,British Columbia,District,North Saanich,2019,https://northsaanich.ca/local-government/corporate-annual-reports/,https://northsaanich.ca/wp-content/uploads/2019-Annual-Report.pdf,lake/59/5917005/financial_statement_2019.pdf
5915051,59,British Columbia,City,North Vancouver,2024,https://www.cnv.org/City-Hall/Finances/Annual-Municipal-Report,https://www.cnv.org/-/media/City-of-North-Vancouver/Documents/City-Finances/2025/CNV-2024-Annual-Municipal-Report.pdf,lake/59/5915051/financial_statement_2024.pdf
5959007,59,British Columbia,Regional Municipality,Northern Rockies,2024,https://nr.civicweb.net/filepro/documents/69358/,https://nr.civicweb.net/document/229043,lake/59/5959007/financial_statement_2024.pdf
5959007,59,British Columbia,Regional Municipality,Northern Rockies,2023,https://nr.civicweb.net/filepro/documents/69358/,https://nr.civicweb.net/document/214854,lake/59/5959007/financial_statement_2023.pdf
5959007,59,British Columbia,Regional Municipality,Northern Rockies,2022,https://nr.civicweb.net/filepro/documents/69358/,https://nr.civicweb.net/document/204389,lake/59/5959007/financial_statement_2022.pdf
5959007,59,British Columbia,Regional Municipality,Northern Rockies,2021,https://nr.civicweb.net/filepro/documents/69358/,https://nr.civicweb.net/document/191678,lake/59/5959007/financial_statement_2021.pdf
5959007,59,British Columbia,Regional Municipality,Northern Rockies,2020,https://nr.civicweb.net/filepro/documents/69358/,https://nr.civicweb.net/document/178798,lake/59/5959007/financial_statement_2020.pdf
5959007,59,British Columbia,Regional Municipality,Northern Rockies,2019,https://nr.civicweb.net/filepro/documents/69358/,https://nr.civicweb.net/document/166932,lake/59/5959007/financial_statement_2019.pdf
5959007,59,British Columbia,Regional Municipality,Northern Rockies,2018,https://nr.civicweb.net/filepro/documents/69358/,https://nr.civicweb.net/document/152665,lake/59/5959007/financial_statement_2018.pdf
5959007,59,British Columbia,Regional Municipality,Northern Rockies,2017,https://nr.civicweb.net/filepro/documents/69358/,https://nr.civicweb.net/document/139128,lake/59/5959007/financial_statement_2017.pdf
5959007,59,British Columbia,Regional Municipality,Northern Rockies,2016,https://nr.civicweb.net/filepro/documents/69358/,https://nr.civicweb.net/document/126487,lake/59/5959007/financial_statement_2016.pdf
5959007,59,British Columbia,Regional Municipality,Northern Rockies,2015,https://nr.civicweb.net/filepro/documents/69358/,https://nr.civicweb.net/document/186575,lake/59/5959007/financial_statement_2015.pdf
5959007,59,British Columbia,Regional Municipality,Northern Rockies,2014,https://nr.civicweb.net/filepro/documents/69358/,https://nr.civicweb.net/document/186576,lake/59/5959007/financial_statement_2014.pdf
5917030,59,British Columbia,District,Oak Bay,2012,https://www.oakbay.ca/council-administration/plans-reports/reports/,https://www.oakbay.ca/wp-content/uploads/2024/12/Annual-Report-2013.pdf,lake/59/5917030/financial_statement_2012.pdf
